Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Adj Factor,Price_Increase
1989-11-22,23.810945511,24.020076752,23.751195908,23.930448532,2.334150995,4725410.0,0.0,10,0.097538957,Up
1989-11-24,23.960325241,24.079828262,23.960325241,23.99020195,2.339979281,2672739.0,0.0,8,0.097538957,Up
1989-11-27,24.020076752,24.079828262,23.482313156,23.751195908,2.316666881,5210754.0,0.0,9,0.097538957,Down
1989-11-28,23.691444397,23.751195908,23.542064667,23.631692886,,4843817.0,,1,0.097538957,Down
1989-11-29,23.542064667,23.571941376,23.303058624,23.362810135,2.278784137,4001996.0,0.0,8,0.097538957,Down
,23.303058624,23.452438354,23.153680801,23.332935333,2.27587018,4189439.0,0.0,8,0.097538957,Up
1989-12-01,23.332935333,23.452438354,23.153680801,23.213432312,2.26421398,6000693.0,0.0,8,0.097538957,Down
1989-12-04,23.273183823,23.781070709,23.273183823,23.721319199,2.313752738,8480550.0,0.0,5,0.097538957,Up
1989-12-05,24.318834305,24.348709106,23.810945511,23.810945511,2.322494795,9274673.0,0.0,7,0.097538957,Down
1989-12-06,23.661567688,23.721319199,23.542064667,23.571941376,2.299182581,5580619.0,0.0,3,0.097538957,Down
1989-12-07,,23.721319199,23.332935333,23.422561646,2.284612237,5778941.0,0.0,7,0.097538957,Down
1989-12-08,23.422561646,23.452438354,23.064054489,23.153680801,2.25838588,5136278.0,0.0,8,,Down
1989-12-11,23.093929291,23.123804092,22.825048447,22.97442627,2.24090158,7268445.0,,6,0.097538957,Down
1989-12-12,22.97442627,23.183555603,22.854923248,,2.261299837,8795186.0,0.0,0,0.097538957,Down
1989-12-13,23.153680801,23.273183823,22.854923248,22.914674759,2.23507348,5581038.0,0.0,2,0.097538957,Down
1989-12-14,22.735420227,22.825048447,22.705545425,22.735420227,2.21758918,5801116.0,0.0,9,0.097538957,Down
1989-12-15,22.765296936,22.765296936,22.466539383,22.705545425,2.214675223,12733167.0,0.0,4,0.097538957,Down
,22.615917206,22.765296936,22.31716156,22.376911163,2.18262058,8083070.0,0.0,1,0.097538957,Down
1989-12-19,22.376911163,22.765296936,22.31716156,22.645793915,2.208847123,9381365.0,0.0,6,0.097538957,Up
1989-12-20,22.675668716,22.735420227,22.436662674,22.615917206,2.20593298,6344199.0,0.0,2,0.097538957,Down
1989-12-21,22.586042404,22.795171738,22.556165695,22.735420227,2.21758918,7553794.0,0.0,2,0.097538957,Up
1989-12-22,22.765296936,22.88479805,22.735420227,,2.22341728,4205338.0,0.0,9,0.097538957,Down
1989-12-26,22.735420227,22.825048447,22.526290894,22.586042404,2.203019023,,0.0,8,0.097538957,Down
1989-12-27,,22.795171738,22.586042404,22.645793915,2.208847123,4877289.0,0.0,1,0.097538957,Down
1989-12-28,22.675668716,22.735420227,22.466539383,22.496414185,2.19427678,,0.0,8,0.097538957,Down
1989-12-29,22.526290894,22.615917206,22.466539383,22.496414185,2.19427678,6850882.0,0.0,2,0.097538957,Down
1990-01-02,22.645793915,,22.586042404,,2.284612237,7365514.0,0.0,10,0.097538957,Down
1990-01-03,23.601816177,23.781070709,23.512189865,23.631692886,2.305010681,9899344.0,0.0,3,,Up
1990-01-04,23.661567688,23.99020195,23.631692886,23.90057373,2.331237038,10119841.0,0.0,2,0.097538957,Up
1990-01-05,23.870698929,24.288957596,23.781070709,23.84082222,2.325408938,7918220.0,0.0,0,0.097538957,Down
1990-01-08,23.721319199,24.109703064,23.721319199,23.99020195,2.339979281,4837959.0,0.0,10,0.097538957,Up
1990-01-09,24.020076752,24.199331284,23.751195908,23.751195908,2.316666881,7372208.0,0.0,0,0.097538957,Down
1990-01-10,23.781070709,23.90057373,,23.661567688,2.307924638,6219098.0,0.0,2,0.097538957,Down
1990-01-11,23.781070709,23.99020195,23.751195908,23.870698929,2.328323081,6177258.0,0.0,8,0.097538957,Up
1990-01-12,23.571941376,23.721319199,23.332935333,23.392686844,2.28169828,5638777.0,0.0,4,0.097538957,Down
1990-01-15,23.332935333,23.512189865,23.243307114,23.452438354,2.28752638,4221238.0,0.0,1,0.097538957,Up
1990-01-16,23.303058624,23.99020195,23.303058624,23.930448532,2.334150995,8598538.0,0.0,9,0.097538957,Up
1990-01-17,,24.109703064,23.512189865,23.631692886,2.305010681,9336596.0,0.0,8,0.097538957,Down
1990-01-18,23.422561646,23.810945511,23.332935333,23.781070709,2.319580838,7245014.0,0.0,3,0.097538957,Up
1990-01-19,23.84082222,23.870698929,23.542064667,23.571941376,2.299182581,6898161.0,0.0,9,0.097538957,Down
1990-01-22,23.601816177,23.691444397,23.064054489,23.093929291,2.25255778,7199409.0,0.0,2,0.097538957,Down
1990-01-23,23.183555603,23.482313156,23.093929291,23.123804092,2.255471737,6195249.0,0.0,3,0.097538957,Down
1990-01-24,22.88479805,23.392686844,22.825048447,23.303058624,,10272138.0,0.0,2,0.097538957,Up
1990-01-25,23.392686844,23.392686844,22.705545425,22.914674759,2.23507348,7104850.0,0.0,2,0.097538957,Down
1990-01-26,22.97442627,23.243307114,22.735420227,23.153680801,2.25838588,7683498.0,0.0,5,0.097538957,Up
1990-01-29,23.273183823,23.362810135,22.825048447,23.243307114,2.267127937,5390666.0,0.0,9,0.097538957,Down
1990-01-30,23.273183823,23.332935333,22.88479805,23.243307114,2.267127937,9044553.0,0.0,3,0.097538957,Down
1990-01-31,23.422561646,,23.332935333,23.571941376,2.299182581,8840792.0,0.0,9,0.097538957,Up
1990-02-01,23.571941376,23.84082222,23.362810135,23.362810135,,7221166.0,0.0,4,0.097538957,Down
1990-02-02,23.392686844,23.601816177,23.392686844,23.512189865,2.293354481,6343362.0,0.0,10,0.097538957,Up
1990-02-05,23.332935333,23.870698929,23.303058624,23.810945511,2.322494795,5542963.0,0.29,5,0.097538957,Up
1990-02-06,23.810945511,24.229206085,23.571941376,24.139579773,2.383498333,,0.0,6,0.098738187,Up
1990-02-07,24.079828262,24.796844482,24.049951553,24.64746666,2.433646163,12612250.0,0.0,8,0.098738187,Up
1990-02-08,,24.826721191,24.348709106,24.55783844,2.424796435,8296872.0,,6,0.098738187,Down
1990-02-09,24.587715149,24.677341461,24.378585815,24.498088837,2.418896868,5294434.0,0.0,10,0.098738187,Down
1990-02-12,24.468212128,24.468212128,24.049951553,24.169454575,2.386448117,4985654.0,0.0,4,0.098738187,Down
1990-02-13,24.348709106,24.677341461,24.199331284,24.677341461,2.436595947,7498146.0,0.0,0,0.098738187,Up
1990-02-14,24.70721817,24.916347504,24.677341461,24.796844482,2.448395459,6283113.0,0.0,2,0.098738187,Up
1990-02-15,,25.005975723,24.796844482,24.796844482,2.448395459,5966384.0,0.0,7,0.098738187,Down
1990-02-16,24.976099014,24.976099014,24.70721817,24.737094879,2.442495891,9210658.0,0.0,1,0.098738187,Down
1990-02-20,24.527963638,24.64746666,24.438337326,24.587715149,2.427746408,,0.0,8,0.098738187,Up
,24.438337326,25.125478745,24.378585815,25.065727234,2.474944454,8468834.0,0.0,8,0.098738187,Up
1990-02-22,25.095602036,25.215105057,24.677341461,24.677341461,2.436595947,9608138.0,0.0,6,0.098738187,Down
1990-02-23,24.55783844,24.826721191,24.378585815,24.527963638,2.421846652,6539174.0,0.0,0,0.098738187,Down
1990-02-26,24.617591858,24.886472702,24.498088837,,2.454295403,5738356.0,0.0,0,0.098738187,Down
1990-02-27,24.886472702,25.215105057,24.766969681,24.796844482,2.448395459,7207777.0,0.0,10,0.098738187,Down
1990-02-28,24.766969681,25.005975723,24.64746666,24.826721191,2.451345431,6026215.0,0.0,2,0.098738187,Up
1990-03-01,24.796844482,24.946224213,24.70721817,24.8565979,2.454295403,4697377.0,0.0,10,0.098738187,Up
1990-03-02,24.8565979,25.185228348,24.8565979,25.065727234,2.474944454,5951740.0,0.0,5,0.098738187,Up
1990-03-05,25.065727234,25.304731369,25.005975723,25.095602036,2.477894238,5762623.0,0.0,9,0.098738187,Up
1990-03-06,25.155353546,25.274856567,,25.274856567,2.495593505,5335437.0,0.0,2,0.098738187,Up
1990-03-07,25.334608078,25.394359589,25.155353546,25.215105057,2.489693749,6441686.0,0.0,1,0.098738187,Down
1990-03-08,25.334608078,25.663240433,25.334608078,25.57361412,2.525092284,7267190.0,,6,0.098738187,Up
1990-03-09,25.57361412,25.663240433,25.394359589,,2.513292773,7325347.0,0.0,3,0.098738187,Down
1990-03-12,25.454111099,25.752868652,25.394359589,25.752868652,2.542791552,6329555.0,0.0,6,0.098738187,Up
1990-03-13,25.693117142,25.872371674,25.394359589,25.394359589,2.507393017,8682637.0,0.0,10,0.098738187,Down
1990-03-14,25.543737411,25.57361412,25.244981766,25.394359589,2.507393017,5220377.0,0.0,5,0.098738187,Down
1990-03-15,25.483987808,25.663240433,25.454111099,25.57361412,2.525092284,5573088.0,0.0,5,0.098738187,Up
1990-03-16,25.752868652,25.991874695,25.663240433,25.961997986,2.563440603,10770034.0,0.0,1,,Up
,25.842494965,26.081501007,25.663240433,26.051624298,2.572290142,6724525.0,0.0,10,0.098738187,Up
1990-03-20,26.021749496,26.141252518,25.782743454,25.812620163,2.548691307,7747094.0,0.0,2,0.098738187,Down
1990-03-21,25.932121277,25.932121277,25.603488922,25.633365631,2.53099204,3545103.0,0.0,1,0.098738187,Down
1990-03-22,25.57361412,25.693117142,25.215105057,25.454111099,2.513292773,5022055.0,0.0,8,0.098738187,Down
1990-03-23,25.334608078,25.364484787,25.065727234,25.095602036,2.477894238,4809090.0,0.0,4,0.098738187,Down
1990-03-26,25.215105057,25.274856567,24.886472702,24.886472702,2.457245187,3504100.0,0.0,10,0.098738187,Down
1990-03-27,24.766969681,25.035850525,24.70721817,24.976099014,2.466094726,5536269.0,0.0,3,0.098738187,Up
1990-03-28,24.916347504,25.304731369,24.796844482,25.304731369,2.498543289,6092322.0,0.0,0,0.098738187,Up
1990-03-29,,25.543737411,25.274856567,25.334608078,2.501493261,5917013.0,0.0,0,0.098738187,Down
1990-03-30,25.42423439,25.51386261,25.244981766,25.364484787,2.504443233,5966384.0,0.0,9,0.098738187,Down
1990-04-02,25.125478745,25.304731369,25.095602036,25.304731369,2.498543289,5432087.0,0.0,7,0.098738187,Up
1990-04-03,25.334608078,25.51386261,25.334608078,25.483987808,2.516242745,4394874.0,0.0,4,0.098738187,Up
1990-04-04,25.483987808,,25.304731369,25.454111099,2.513292773,7180581.0,0.0,5,0.098738187,Down
1990-04-05,25.51386261,25.543737411,25.304731369,25.364484787,2.504443233,3633386.0,0.0,5,0.098738187,Down
1990-04-06,25.394359589,25.42423439,25.155353546,25.304731369,2.498543289,3147623.0,0.0,6,0.098738187,Down
1990-04-09,25.244981766,25.304731369,25.155353546,,2.489693749,3275235.0,0.0,5,0.098738187,Down
1990-04-10,25.155353546,25.42423439,25.125478745,25.304731369,2.498543289,3911203.0,,6,0.098738187,Up
1990-04-11,25.364484787,25.454111099,25.304731369,,2.510342801,2699517.0,0.0,10,0.098738187,Down
1990-04-12,25.603488922,25.812620163,25.57361412,25.603488922,2.528042068,3855974.0,0.0,3,0.098738187,Down
1990-04-16,,26.589387894,26.290630341,26.499761581,,17241009.0,0.0,0,0.098738187,Down
1990-04-17,26.410133362,26.589387894,26.260755539,26.559511185,2.622437973,8009850.0,0.0,1,0.098738187,Up
,26.499761581,26.499761581,26.171127319,26.260755539,2.592939382,6405704.0,0.0,1,0.098738187,Down
1990-04-19,26.171127319,26.350381851,26.081501007,26.081501007,2.575240114,6391060.0,0.0,0,0.098738187,Down
1990-04-20,26.141252518,26.171127319,25.872371674,26.141252518,2.58113987,6930796.0,0.0,9,0.098738187,Down
1990-04-23,26.051624298,26.171127319,25.961997986,,2.58113987,5649237.0,0.0,6,0.098738187,Down
1990-04-24,26.201004028,26.38025856,26.021749496,26.021749496,2.569340359,5466814.0,0.0,2,0.098738187,Down
1990-04-25,26.111377716,26.32050705,26.081501007,26.141252518,,4909506.0,0.0,3,,Up
1990-04-26,26.260755539,26.290630341,25.932121277,25.991874695,2.566390575,5783543.0,0.0,0,0.098738187,Down
1990-04-27,26.051624298,26.051624298,25.663240433,25.663240433,2.533941824,4107014.0,0.0,7,,Down
1990-04-30,25.57361412,26.111377716,25.57361412,26.051624298,2.572290142,6748374.0,0.0,2,0.098738187,Up
1990-05-01,26.171127319,26.201004028,25.782743454,25.812620163,,4879381.0,0.0,6,0.098738187,Down
1990-05-02,25.812620163,26.081501007,25.812620163,26.081501007,2.575240114,5090254.0,0.0,4,0.098738187,Up
1990-05-03,26.171127319,26.32050705,26.081501007,26.111377716,2.578190086,6981841.0,0.0,4,0.098738187,Down
1990-05-04,25.961997986,26.440010071,25.872371674,26.410133362,2.607688677,,0.29,9,0.098738187,Up
1990-05-07,,26.619264603,26.350381851,26.410133362,2.636559608,5460957.0,0.0,4,,Down
1990-05-08,26.410133362,26.529636383,26.38025856,26.469884872,2.642524683,5190252.0,0.0,5,0.099831363,Up
1990-05-09,26.469884872,26.589387894,26.38025856,26.589387894,2.654454832,5083560.0,0.0,3,0.099831363,Up
1990-05-10,26.619264603,26.977771759,26.589387894,26.858270645,2.681297764,7586847.0,0.0,10,0.099831363,Up
1990-05-11,27.157026291,27.366157532,27.007648468,27.24665451,2.720070654,10657903.0,0.0,9,0.099831363,Up
,27.276529312,27.605163574,27.24665451,27.306404114,2.726035539,9667550.0,0.0,10,,Up
1990-05-15,27.216777802,,27.186901093,27.635038376,2.758843545,6217424.0,,6,0.099831363,Up
1990-05-16,27.545410156,27.664913177,27.396032333,27.575286865,2.75287847,7370116.0,0.0,1,0.099831363,Up
1990-05-17,27.694789886,27.784416199,27.515535355,27.754541397,2.770773694,6370558.0,0.0,0,0.099831363,Up
1990-05-18,27.694789886,27.784416199,27.545410156,27.575286865,2.75287847,7406517.0,0.0,2,0.099831363,Down
1990-05-21,27.515535355,28.05329895,27.515535355,27.963670731,2.791651361,7261750.0,0.0,2,0.099831363,Up
1990-05-22,28.083173752,28.142925262,27.874044418,28.142925262,2.809546585,8090182.0,0.0,9,,Up
1990-05-23,28.083173752,28.381931305,28.023422241,28.381931305,2.833406884,7125770.0,0.0,8,0.099831363,Up
1990-05-24,28.381931305,28.411806107,28.172800064,28.381931305,2.833406884,6047135.0,0.0,6,0.099831363,Down
1990-05-25,28.113050461,28.202676773,27.754541397,27.784416199,2.773756136,4806161.0,0.0,3,0.099831363,Down
1990-05-29,,28.650812149,27.90391922,28.620937347,,8201058.0,0.0,4,0.099831363,Down
1990-05-30,28.680688858,29.188575745,28.591060638,28.889818192,2.884109924,,0.0,3,0.099831363,Up
1990-05-31,28.620937347,28.889818192,28.561185837,28.680688858,2.863232258,8329926.0,0.0,5,0.099831363,Up
1990-06-01,28.800191879,28.85994339,28.441682816,28.561185837,2.851302108,6451728.0,0.0,6,0.099831363,Down
1990-06-04,28.561185837,28.889818192,28.501434326,28.77031517,2.872179774,5432087.0,0.0,0,0.099831363,Up
1990-06-05,28.800191879,29.128824234,28.71056366,,2.881127482,9840350.0,0.0,9,0.099831363,Down
1990-06-06,28.77031517,29.218450546,28.77031517,28.830066681,2.878144849,6458004.0,0.0,8,0.099831363,Up
1990-06-07,,29.039197922,28.620937347,28.830066681,2.878144849,6223282.0,0.0,8,0.099831363,Down
,28.889818192,28.889818192,28.352054596,28.381931305,2.833406884,5988559.0,0.0,6,0.099831363,Down
1990-06-11,28.352054596,28.740440369,28.352054596,28.650812149,2.860249625,4525833.0,0.0,0,0.099831363,Up
1990-06-12,28.71056366,28.889818192,28.501434326,28.740440369,2.869197332,5758021.0,0.0,0,0.099831363,Up
1990-06-13,28.800191879,29.188575745,28.740440369,29.009321213,2.896040073,9376344.0,0.0,3,0.099831363,Up
1990-06-14,28.979446411,29.128824234,28.71056366,28.889818192,2.884109924,7105687.0,0.0,1,0.099831363,Down
1990-06-15,28.77031517,28.979446411,28.71056366,28.77031517,2.872179774,8836190.0,,3,0.099831363,Down
1990-06-18,28.740440369,28.85994339,28.352054596,28.352054596,2.830424251,6242528.0,0.0,1,0.099831363,Down
1990-06-19,28.411806107,28.471557617,28.172800064,28.381931305,2.833406884,6048390.0,0.0,10,0.099831363,Down
1990-06-20,28.381931305,28.471557617,28.023422241,28.202676773,2.81551166,4230861.0,0.0,9,0.099831363,Down
1990-06-21,28.202676773,28.471557617,28.083173752,28.471557617,2.842354401,4189021.0,0.0,7,0.099831363,Up
1990-06-22,28.441682816,28.561185837,27.784416199,27.784416199,2.773756136,5021218.0,0.0,5,0.099831363,Down
1990-06-25,27.874044418,28.023422241,27.844167709,27.874044418,2.782703844,4712021.0,0.0,5,0.099831363,Down
1990-06-26,28.113050461,28.202676773,27.844167709,27.90391922,2.785686286,5248410.0,0.0,3,0.099831363,Down
1990-06-27,27.933795929,28.232553482,27.90391922,28.202676773,2.81551166,4818713.0,0.0,1,0.099831363,Up
1990-06-28,28.262428284,28.292303085,28.083173752,28.113050461,2.806564143,3363099.0,0.0,10,0.099831363,Down
1990-06-29,28.113050461,28.232553482,28.05329895,28.083173752,2.80358151,3571881.0,0.0,5,0.099831363,Down
1990-07-02,28.083173752,28.381931305,28.05329895,28.322179794,2.827441809,3832544.0,0.0,5,0.099831363,Up
1990-07-03,28.352054596,28.381931305,28.113050461,28.113050461,2.806564143,,0.0,7,0.099831363,Down
1990-07-05,,28.113050461,27.933795929,28.05329895,2.800599068,3555563.0,0.0,3,0.099831363,Down
1990-07-06,27.99354744,28.322179794,27.963670731,28.202676773,2.81551166,2964782.0,0.0,2,0.099831363,Up
1990-07-09,28.232553482,28.501434326,28.172800064,28.441682816,2.839371959,3835891.0,0.0,10,,Up
1990-07-10,28.501434326,28.620937347,28.142925262,28.142925262,2.809546585,5204896.0,0.0,3,0.099831363,Down
1990-07-11,28.232553482,28.501434326,28.172800064,28.471557617,2.842354401,4288600.0,0.0,1,0.099831363,Up
1990-07-12,28.441682816,28.77031517,28.381931305,28.680688858,2.863232258,7265098.0,0.0,10,0.099831363,Up
1990-07-13,28.830066681,29.188575745,28.740440369,28.919694901,2.887092557,9018194.0,0.0,0,0.099831363,Up
1990-07-16,29.158700943,29.427581787,28.979446411,29.248327255,2.919900372,9334922.0,0.0,0,,Up
1990-07-17,29.278202057,29.278202057,28.650812149,,2.881127482,,0.0,3,0.099831363,Down
1990-07-18,28.889818192,29.069072723,28.650812149,28.650812149,2.860249625,7046274.0,0.0,8,0.099831363,Down
1990-07-19,28.591060638,28.71056366,28.381931305,28.680688858,2.863232258,6007387.0,0.0,7,,Up
1990-07-20,28.71056366,28.740440369,28.083173752,28.113050461,2.806564143,7357982.0,0.0,7,,Down
1990-07-23,28.142925262,28.142925262,27.276529312,27.694789886,,8967567.0,0.0,3,0.099831363,Down
1990-07-24,27.694789886,27.724664688,27.157026291,,2.737965688,6441268.0,0.0,1,0.099831363,Down
1990-07-25,27.366157532,27.605163574,27.306404114,27.425907135,2.737965688,5709905.0,0.0,9,0.099831363,Up
1990-07-26,27.396032333,27.396032333,26.828393936,27.03752327,2.699192797,5735846.0,0.0,1,0.099831363,Down
1990-07-27,26.947896957,26.947896957,26.440010071,26.619264603,2.657437465,7724919.0,0.0,9,0.099831363,Down
1990-07-30,26.469884872,26.858270645,26.410133362,26.798517227,2.675332498,6195249.0,0.0,1,0.099831363,Up
1990-07-31,26.858270645,26.977771759,26.440010071,26.649139404,2.660419907,5729151.0,0.0,7,0.099831363,Down
1990-08-01,26.738767624,26.858270645,26.440010071,26.679014206,2.663402349,7155895.0,0.0,3,0.099831363,Down
1990-08-02,26.051624298,26.469884872,26.051624298,26.230880737,2.618664574,7818641.0,0.0,7,0.099831363,Up
1990-08-03,26.111377716,26.171127319,24.796844482,25.842494965,2.579891493,14849853.0,0.0,0,0.099831363,Down
1990-08-06,,24.946224213,24.498088837,24.826721191,2.478485413,9560440.0,0.29,4,0.099831363,Down
1990-08-07,25.005975723,25.095602036,24.498088837,24.617591858,2.486572885,9358771.0,0.0,8,0.101007966,Down
1990-08-08,24.617591858,24.826721191,,24.64746666,2.489590478,7886003.0,0.0,7,0.101007966,Up
1990-08-09,24.737094879,24.826721191,24.617591858,24.677341461,2.492608071,5287321.0,0.0,4,0.101007966,Down
1990-08-10,24.677341461,24.766969681,24.259082794,24.378585815,2.462431371,6060524.0,0.0,0,0.101007966,Down
1990-08-13,24.259082794,24.8565979,24.139579773,24.796844482,2.504678828,6622435.0,0.0,3,0.101007966,Up
,24.766969681,25.125478745,24.64746666,24.946224213,2.519767371,6928286.0,0.0,0,0.101007966,Up
1990-08-15,25.125478745,25.155353546,24.976099014,25.095602036,2.534855721,6338342.0,0.0,9,0.101007966,Down
1990-08-16,24.916347504,25.274856567,24.796844482,24.796844482,2.504678828,8499378.0,0.0,4,0.101007966,Down
1990-08-17,24.617591858,24.70721817,24.079828262,24.229206085,2.447342828,11048270.0,0.0,7,0.101007966,Down
,24.378585815,24.55783844,24.348709106,24.438337326,2.468466749,5183139.0,0.0,9,0.101007966,Up
1990-08-21,24.049951553,24.318834305,23.84082222,24.020076752,2.426219099,9999342.0,0.0,8,0.101007966,Down
1990-08-22,24.079828262,24.139579773,,23.661567688,2.390006828,8255032.0,0.0,9,0.101007966,Down
1990-08-23,23.123804092,23.512189865,23.064054489,23.153680801,2.338706207,10156242.0,0.0,8,0.101007966,Up
1990-08-24,23.542064667,24.139579773,,23.99020195,2.423201506,8533686.0,0.0,10,0.101007966,Up
1990-08-27,24.617591858,24.946224213,24.55783844,24.946224213,2.519767371,6590218.0,0.0,9,0.101007966,Up
1990-08-28,24.826721191,24.886472702,24.70721817,24.766969681,2.501661235,4050530.0,0.0,0,0.101007966,Down
1990-08-29,24.737094879,24.946224213,24.55783844,24.826721191,2.507696614,4789425.0,,9,0.101007966,Up
1990-08-30,24.826721191,24.886472702,24.229206085,24.318834305,2.456395992,4519138.0,0.0,1,0.101007966,Down
1990-08-31,24.288957596,24.348709106,23.99020195,24.348709106,2.459413585,3704514.0,0.0,0,0.101007966,Up
1990-09-04,24.139579773,24.527963638,24.079828262,24.498088837,2.474502128,5022892.0,0.0,7,0.101007966,Up
1990-09-05,24.587715149,24.826721191,24.438337326,24.498088837,2.474502128,6077678.0,0.0,8,0.101007966,Down
1990-09-06,24.587715149,24.737094879,24.259082794,24.468212128,,5635848.0,0.0,3,0.101007966,Down
1990-09-07,24.348709106,25.215105057,24.348709106,25.215105057,2.546926478,6839585.0,0.0,4,0.101007966,Up
1990-09-10,25.454111099,,25.215105057,25.304731369,2.555979449,6733730.0,0.0,2,,Down
1990-09-11,25.42423439,25.752868652,25.304731369,25.693117142,2.595209506,6017429.0,0.0,2,0.101007966,Up
1990-09-12,25.902246475,25.902246475,25.603488922,25.782743454,2.604262478,4991094.0,0.0,10,0.101007966,Down
1990-09-13,,25.752868652,25.035850525,25.095602036,2.534855721,4506168.0,0.0,9,0.101007966,Down
1990-09-14,25.065727234,25.095602036,24.766969681,24.946224213,2.519767371,5638358.0,0.0,9,0.101007966,Down
1990-09-17,24.916347504,25.274856567,24.886472702,25.125478745,2.537873506,3744262.0,0.0,8,0.101007966,Up
1990-09-18,25.155353546,25.722991943,25.125478745,25.633365631,2.589174128,7109453.0,0.0,8,0.101007966,Up
1990-09-19,25.782743454,26.111377716,25.693117142,25.902246475,2.616333235,9159194.0,0.0,10,0.101007966,Up
1990-09-20,25.842494965,26.051624298,25.483987808,25.782743454,2.604262478,5077284.0,0.0,6,0.101007966,Down
1990-09-21,25.722991943,25.782743454,25.215105057,25.51386261,2.577103371,9252916.0,0.0,4,0.101007966,Down
1990-09-24,25.394359589,25.394359589,24.976099014,,2.534855721,8341641.0,0.0,9,0.101007966,Down
1990-09-25,25.155353546,25.454111099,25.065727234,25.42423439,2.568050207,,0.0,1,0.101007966,Up
1990-09-26,25.454111099,25.51386261,24.916347504,25.185228348,2.543908692,7298570.0,0.0,7,0.101007966,Down
1990-09-27,25.274856567,25.483987808,24.587715149,24.946224213,2.519767371,7067194.0,0.0,10,0.101007966,Down
1990-09-28,24.64746666,25.603488922,24.587715149,25.42423439,2.568050207,8263818.0,,8,0.101007966,Up
1990-10-01,25.603488922,26.171127319,25.603488922,26.051624298,2.631421585,7745839.0,0.0,10,0.101007966,Up
1990-10-02,26.171127319,26.38025856,25.872371674,25.872371674,,7920730.0,0.0,1,0.101007966,Down
1990-10-03,25.872371674,26.051624298,25.603488922,25.663240433,2.592191721,4609513.0,0.0,0,0.101007966,Down
1990-10-04,25.663240433,25.872371674,25.42423439,25.782743454,2.604262478,4861808.0,0.0,10,0.101007966,Up
1990-10-05,25.454111099,26.051624298,25.334608078,25.872371674,2.613315642,6568880.0,0.0,9,0.101007966,Up
1990-10-08,25.991874695,26.171127319,25.961997986,26.171127319,2.643492342,,0.0,1,0.101007966,Up
1990-10-09,25.902246475,25.961997986,25.185228348,25.185228348,2.543908692,5935422.0,,3,0.101007966,Down
1990-10-10,25.244981766,25.483987808,24.587715149,24.737094879,2.498643642,9449982.0,0.0,6,0.101007966,Down
1990-10-11,24.796844482,24.826721191,23.84082222,24.139579773,2.438289856,13028139.0,0.0,10,0.101007966,Down
1990-10-12,24.318834305,24.378585815,23.781070709,23.960325241,2.420183721,9657090.0,,6,0.101007966,Down
1990-10-15,24.049951553,24.109703064,23.004301071,23.721319199,2.396042207,13059938.0,0.0,5,0.101007966,Down
1990-10-16,23.751195908,23.99020195,23.482313156,23.751195908,2.399059992,7071797.0,0.0,1,0.101007966,Down
1990-10-17,23.781070709,24.288957596,23.751195908,24.079828262,2.432254478,5565975.0,0.0,7,0.101007966,Up
,24.378585815,25.185228348,24.318834305,25.185228348,2.543908692,7809436.0,0.0,5,0.101007966,Up
1990-10-19,25.155353546,26.051624298,25.005975723,25.722991943,2.598227099,11090110.0,0.0,10,0.101007966,Up
1990-10-22,25.722991943,25.991874695,,,2.601244885,8026167.0,0.0,2,0.101007966,Down
1990-10-23,25.663240433,25.872371674,25.483987808,25.51386261,2.577103371,5316609.0,0.0,10,0.101007966,Down
1990-10-24,25.51386261,26.051624298,25.51386261,25.961997986,,6775570.0,0.0,8,0.101007966,Up
1990-10-25,26.051624298,26.111377716,25.483987808,25.842494965,2.610297857,6660928.0,0.0,1,0.101007966,Down
1990-10-26,25.663240433,25.693117142,25.454111099,25.543737411,,5213682.0,0.0,7,0.101007966,Down
1990-10-29,25.454111099,,25.125478745,25.334608078,2.558997235,5496102.0,,10,0.101007966,Down
1990-10-30,25.364484787,25.543737411,25.065727234,25.42423439,2.568050207,6857576.0,0.0,5,0.101007966,Up
1990-10-31,25.454111099,25.483987808,25.035850525,25.215105057,2.546926478,6077260.0,0.0,2,0.101007966,Down
1990-11-01,25.185228348,25.663240433,25.065727234,25.633365631,2.589174128,5162638.0,0.0,3,0.101007966,Up
1990-11-02,25.633365631,25.961997986,25.633365631,,2.616333235,7490615.0,0.0,10,0.101007966,Down
1990-11-05,25.663240433,25.842494965,25.454111099,,2.604262478,5057201.0,0.29,5,0.101007966,Down
1990-11-06,25.782743454,26.051624298,25.722991943,25.782743454,2.633805049,6667204.0,0.0,0,0.102153793,Down
1990-11-07,25.812620163,25.872371674,25.394359589,25.454111099,2.600234007,5860947.0,0.0,2,0.102153793,Down
1990-11-08,25.454111099,25.722991943,25.394359589,25.693117142,2.624649381,6774733.0,0.0,4,0.102153793,Up
1990-11-09,25.932121277,26.350381851,25.782743454,26.350381851,2.691791464,9515253.0,0.0,0,0.102153793,Up
1990-11-12,26.499761581,27.067399979,26.469884872,27.007648468,2.758933742,14825167.0,0.0,6,0.102153793,Up
1990-11-13,27.007648468,27.127151489,26.768642426,26.768642426,2.734518368,8918196.0,0.0,6,0.102153793,Down
1990-11-14,26.888145447,27.24665451,26.888145447,27.127151489,2.771141429,8237878.0,0.0,0,0.102153793,Up
